,userId,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,genderFilter,instagram,spotify,jobs,educationLevel,schools,sexuality,AgeRange,AgeofUser,AgeofUserinYears,averageAgePref,agePreference,PreferYounger,PreferOlder,AgeofUserGroup,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,AverageLikes,AveragePasses,AverageMatches,AverageMessagesSent,AverageMessagesReceived,AveragePercentageSwipeRight,AverageMatchRate,id,ProfileShowsSchool,name,companyDisplayed,ProfileShowsJob,title
230,de8c94675810b35fdc99238c5a3c1f84,1992-04-03 00:00:00+00:00,24,38,,,2020-09-07 17:11:12.302000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,14,10384 days 17:11:12.302000,28,31,Prefer older,0,0,"(25.0, 30.0]",2,920,49.43875,461,24.72900463,920,49.43875,0,0,0,7.594059406,8.564356436,0.01980198,9.128712871,8.900990099,0.46997549,0.002607562,None,FALSE,None,FALSE,FALSE,FALSE
231,60d8c4278ba74a4739eb420d70f76111,1999-09-12 00:00:00+00:00,18,24,Dundee,Scotland,2020-02-09 00:27:22.159000+00:00,Has no high school or college education,M,M and F,M and F,FALSE,TRUE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Environmental Science student'}]",Has no high school or college education,"[{'displayed': True, 'metadata_id': 'int_25004', 'name': 'University of Abertay Dundee'}]",Bi Male/Female,6,7455 days 00:27:22.159000,20,21,Prefer older,0,0,"(18.0, 21.0]",22,39,5.012627315,5.590909091,0.237870896,1,0,4,18.18181818,8,71.30662021,125.0592334,0.400696864,0.428571429,0.400696864,0.363131465,0.00561935,None,TRUE,University of Abertay Dundee,FALSE,TRUE,Environmental Science student
232,c06f7aed0e4639ad40d74bf1d68d9cba,1992-10-30 00:00:00+00:00,20,30,Antibes,France,2020-05-16 10:29:26.002000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,,Straight Male,10,10060 days 10:29:26.002000,28,25,Prefer younger,0,0,"(25.0, 30.0]",66,106,146.0795139,15,3.624336946,6,0.166458333,16,24.24242424,0,107.1103604,183.2432432,0.346846847,4.459459459,4.671171171,0.368896267,0.003238219,None,FALSE,None,FALSE,FALSE,FALSE
233,5bd5a2fc01025566b609ca1ccf18eb67,1985-09-05 00:00:00+00:00,32,37,New Albany,Indiana,2017-09-16 05:23:38.795000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,5,11699 days 05:23:38.795000,32,34.5,Prefer older,0,0,"(30.0, 35.0]",6,4,13.44806713,1.833333333,2.254639275,2,0.000185185,1,16.66666667,1,45.85491071,82.63392857,0.049107143,0.049107143,0.035714286,0.35687855,0.001070924,None,FALSE,None,FALSE,FALSE,FALSE
234,e80e8998f70695fd4c2dbfb97ac59522,1999-09-22 00:00:00+00:00,21,26,,,2018-04-10 18:01:29.813000+00:00,Has no high school or college education,F,M,M,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Tampereen yliopisto'}]",Straight Female,5,6775 days 18:01:29.813000,19,23.5,Prefer older,0,1,"(18.0, 21.0]",249,145,136.0782176,7.638554217,2.258875363,3,0.075219907,50,20.08032129,25,59.13287905,109.7206133,2.666098807,3.240204429,4.049403748,0.350202286,0.045086572,None,TRUE,Tampereen yliopisto,FALSE,FALSE,FALSE
235,4e667f71ca262d99303748e8849a6774,1991-07-17 00:00:00+00:00,23,36,,,2020-09-12 21:05:01.091000+00:00,Has no high school or college education,M,M,M,FALSE,FALSE,[],Has no high school or college education,,Gay Male,13,10650 days 21:05:01.091000,29,29.5,Prefer older,0,0,"(25.0, 30.0]",128,343,103.1410532,14.734375,10.56234013,5,0.054039352,38,29.6875,0,244.3709677,450.2903226,4.419354839,60.83870968,52.96774194,0.351784346,0.018084615,None,FALSE,None,FALSE,FALSE,FALSE
236,a67bb6b827ab3679b64d22cc3b2e0d9d,1999-06-05 00:00:00+00:00,19,23,,,2020-11-13 22:32:45.371000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'LTH'}]",Straight Male,4,7832 days 22:32:45.371000,21,21,Prefer older,0,0,"(18.0, 21.0]",24,29,9.897916667,6.333333333,1.358509838,2,0.005416667,8,33.33333333,2,48.08333333,55.22222222,0.972222222,4.222222222,4.388888889,0.465447701,0.020219526,None,TRUE,LTH,FALSE,FALSE,FALSE
237,e13dbba4dffc67a79485b5d339a32bc6,2000-06-19 00:00:00+00:00,21,25,,,2020-12-24 14:39:51.405000+00:00,Has no high school or college education,F,M,M,FALSE,FALSE,[],Has no high school or college education,[],Straight Female,4,7493 days 14:39:51.405000,21,23,Prefer older,0,0,"(18.0, 21.0]",20,24,0.96650463,2.15,0.05437963,0,0,2,10,15,1009.6,1966.8,16,8.8,18.4,0.33920172,0.015847861,None,FALSE,None,FALSE,FALSE,FALSE
238,185c440c8ee6e6838e2ae7e77622cebc,1996-01-16 00:00:00+00:00,18,30,Turin,Italy,2020-10-18 16:48:31.143000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,12,9042 days 16:48:31.143000,25,24,Prefer younger,0,0,"(21.0, 25.0]",70,88,10.16697917,8.271428571,0.873106481,3,0.025763889,16,22.85714286,2,115.32,26.06666667,1.226666667,7.746666667,5.826666667,0.815635609,0.010637068,None,FALSE,None,FALSE,FALSE,FALSE
239,78d303f4c054f427ee81da797474f894,1981-06-08 00:00:00+00:00,25,38,San Francisco,California,2020-06-29 19:51:49.797000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,13,14266 days 19:51:49.797000,39,31.5,Prefer younger,1,0,"(35.0, 40.0]",12,23,3.346689815,8.666666667,0.572145062,3,0.52693287,1,8.333333333,0,38.18,63.06666667,0.106666667,0.706666667,0.386666667,0.377098835,0.002793784,None,FALSE,None,FALSE,FALSE,FALSE
240,a0e13e02c7535a211cb60aa0b3fa8c6a,2000-11-17 00:00:00+00:00,19,23,,,2019-03-06 00:26:39.208000+00:00,Has no high school or college education,F,M and F,M and F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'World Class Nap Taker'}]",Has no high school or college education,[],Bi Male/Female,4,6683 days 00:26:39.208000,18,21,Prefer older,0,1,,493,221,548.0632523,16.05273834,13.97912791,7,0.758715278,59,11.96754564,10,26.4728972,46.26542056,2.14953271,14.79626168,16.14953271,0.363947064,0.081197486,None,FALSE,None,FALSE,TRUE,World Class Nap Taker
241,160dae1bf017f6109584bc5d11595428,1988-03-01 00:00:00+00:00,18,27,,,2014-08-15 03:06:40.473000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Entrepreneur'}]",Has no high school or college education,,Straight Male,9,9663 days 03:06:40.473000,26,22.5,Prefer younger,0,0,"(25.0, 30.0]",12642,253,1473.425579,5.856905553,19.88074208,3,0.138136574,2663,21.06470495,616,65.61323851,22.69395604,13.05384615,34.00054945,30.55384615,0.743011244,0.198951408,None,FALSE,None,FALSE,TRUE,Entrepreneur
242,25374d2986c28379050fd6a3a949fd7e,1994-11-19 00:00:00+00:00,18,26,Amsterdam,North Holland,2017-10-19 09:48:50.950000+00:00,Has high school and/or college education,M,F,F,FALSE,TRUE,"[{'companyDisplayed': True, 'titleDisplayed': True, 'title': 'Researcher'}]",Has high school and/or college education,"[{'displayed': True, 'metadata_id': 'int_19867', 'name': 'VU University Amsterdam'}]",Straight Male,8,8370 days 09:48:50.950000,23,22,Prefer younger,0,0,"(21.0, 25.0]",12,55,13.05699074,11.41666667,1.095558449,2,0.000590278,3,25,0,28.90243902,27,0.731707317,3.341463415,2.634146341,0.517015707,0.025316456,None,TRUE,VU University Amsterdam,TRUE,TRUE,Researcher
243,1a92c2bc439b6173c5daba0e36fb0151,1993-03-13 00:00:00+00:00,25,45,Berlin,Germany,2016-03-28 20:57:58.962000+00:00,Has high school and/or college education,F,M and F,M and F,FALSE,FALSE,"[{'companyDisplayed': True, 'titleDisplayed': True, 'title': 'Intern'}]",Has high school and/or college education,"[{'displayed': True, 'name': 'TU Berlin'}]",Bi Male/Female,20,8416 days 20:57:58.962000,23,35,Prefer older,0,1,"(21.0, 25.0]",944,39,801.3592708,2.331567797,2.745877717,1,0,336,35.59322034,268,53.65852048,95.2324967,3.904887715,2.910171731,5.959048877,0.360387896,0.072772929,None,TRUE,TU Berlin,TRUE,TRUE,Intern
244,d757dbc969874c03ad1eff5f27bef006,1995-10-17 00:00:00+00:00,18,28,,,2020-12-12 23:53:42.487000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,10,9188 days 23:53:42.487000,25,23,Prefer younger,0,0,"(21.0, 25.0]",9,28,11.59732639,7.666666667,1.692179784,2,0.003449074,2,22.22222222,1,59.54545455,23.18181818,0.590909091,3.136363636,3.181818182,0.71978022,0.009923664,None,FALSE,None,FALSE,FALSE,FALSE
245,e4f3daf2e7918e120f386be9211f1c05,1999-02-25 00:00:00+00:00,18,26,,,2017-09-16 22:46:27.777000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,8,6778 days 22:46:27.777000,19,22,Prefer older,0,0,"(18.0, 21.0]",42,179,54.9731713,10.57142857,2.58306272,2,0.000231481,11,26.19047619,7,50.6595092,57.63190184,0.36196319,0.91002045,0.738241309,0.467807269,0.00714502,None,FALSE,None,FALSE,FALSE,FALSE
246,56b15852fd75873cd9074e9284a21bc9,1998-08-26 00:00:00+00:00,18,100,Sycamore,Illinois,2019-06-10 17:27:05.166000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Sales'}]",Has no high school or college education,"[{'displayed': True, 'metadata_id': 'ope_974300', 'name': 'Bellevue University'}]",Straight Male,82,7593 days 17:27:05.166000,21,59,Prefer older,0,0,"(18.0, 21.0]",35,5,74.41721065,1.457142857,4.844931548,1,0,15,42.85714286,10,58.40934066,43.65659341,0.107142857,0.156593407,0.104395604,0.572270672,0.001834345,None,TRUE,Bellevue University,FALSE,TRUE,Sales
247,ec0e38df7c51a68227d674b22a4e55f6,1995-07-24 00:00:00+00:00,22,28,,,2020-02-28 19:33:24.342000+00:00,Has no high school or college education,F,M,M,FALSE,TRUE,[],Has no high school or college education,,Straight Female,6,8985 days 19:33:24.342000,25,25,Prefer older,0,0,"(21.0, 25.0]",6,91,5.278171296,25.5,1.351267361,7,0.127372685,0,0,0,26.57894737,50.52631579,1.315789474,8.052631579,7.736842105,0.344709898,0.04950495,None,FALSE,None,FALSE,FALSE,FALSE
248,2edb159ccdf73d8ecab52f59ccf89169,2001-08-08 00:00:00+00:00,19,23,,,2019-12-27 15:04:15.744000+00:00,Has no high school or college education,F,M and F,M and F,FALSE,FALSE,[],Has no high school or college education,[],Bi Male/Female,4,6715 days 15:04:15.744000,18,21,Prefer older,0,1,,304,185,245.137963,7.506578947,2.042976821,2,0.000694444,58,19.07894737,86,133.4357977,260.7937743,3.217898833,8.879377432,12.89494163,0.33847232,0.024115709,None,FALSE,None,FALSE,FALSE,FALSE
249,bcc5160b86842cb0b40264714335348e,1993-02-01 00:00:00+00:00,18,29,,,2017-09-27 11:30:45.012000+00:00,Has high school and/or college education,M,F,F,TRUE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Software Developer'}]",Has high school and/or college education,[],Straight Male,11,9004 days 11:30:45.012000,25,23.5,Prefer younger,0,0,"(21.0, 25.0]",99,68,190.6148495,5.171717172,7.674319,3,0.40125,36,36.36363636,1,19.09006211,11.80496894,0.268322981,0.638509317,0.556521739,0.617900726,0.014055637,None,FALSE,None,FALSE,TRUE,Software Developer
250,050e75190335559b0c53337f0dabe429,1994-02-22 00:00:00+00:00,18,36,London,England,2014-06-05 16:27:36.855000+00:00,Has high school and/or college education,M,F,F,FALSE,TRUE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Master International Business'}]",Has high school and/or college education,"[{'displayed': True, 'name': 'Hult International Business School'}]",Straight Male,18,7408 days 16:27:36.855000,20,27,Prefer older,0,0,"(18.0, 21.0]",123,74,139.3467245,5.113821138,1.596182908,1,0,61,49.59349593,1,42.5,51.29148936,0.387234043,1.342553191,1.482978723,0.453132798,0.009111389,None,TRUE,Hult International Business School,FALSE,TRUE,Master International Business
251,a0353bd4ddd456f81de665afebaf060f,1995-07-12 00:00:00+00:00,18,32,Budapest,Magyarország,2017-11-06 16:16:00.441000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'BME GTK'}]",Straight Male,14,8153 days 16:16:00.441000,22,25,Prefer older,0,0,"(21.0, 25.0]",78,118,301.8080671,15.26923077,5.96789337,5,0.067777778,4,5.128205128,0,75.84440559,85.49300699,1.241258741,4.188811189,2.881118881,0.470098066,0.016365858,None,TRUE,BME GTK,FALSE,FALSE,FALSE
252,3beec9cafe5f7f5c169839d3366dcb38,1999-11-11 00:00:00+00:00,18,25,,,2018-08-07 03:24:33.802000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Iowa State University'}]",Straight Male,7,6844 days 03:24:33.802000,19,21.5,Prefer older,0,0,"(18.0, 21.0]",4,11,37.10571759,5.75,9.437745949,10,0.645266204,2,50,0,33.63958333,33.60833333,0.066666667,0.104166667,0.075,0.500232349,0.001981792,None,TRUE,Iowa State University,FALSE,FALSE,FALSE
253,10e6c947e1bac22a32dfe5142fe9a243,1992-06-25 00:00:00+00:00,18,28,,,2019-12-30 01:18:33.246000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,,Straight Male,10,10049 days 01:18:33.246000,28,23,Prefer younger,0,0,"(25.0, 30.0]",21,36,1.600474537,4.952380952,0.162369929,1,0,9,42.85714286,2,58.14285714,26.24489796,1.734693878,2.12244898,2.591836735,0.688996372,0.02983503,None,FALSE,None,FALSE,FALSE,FALSE
254,5ea74458158b329e84bd61eca26bd638,1990-09-29 00:00:00+00:00,22,38,Lethbridge,Alberta,2013-08-14 06:26:48.051000+00:00,Has high school and/or college education,M,F,F,TRUE,TRUE,[],Has high school and/or college education,[],Straight Male,16,8355 days 06:26:48.051000,23,30,Prefer older,0,0,"(21.0, 25.0]",105,106,46.60777778,7.952380952,1.515126874,2,0.006539352,41,39.04761905,5,14.80648065,16.98829883,0.168316832,0.815481548,0.585058506,0.46568905,0.011367781,None,FALSE,None,FALSE,FALSE,FALSE
255,8562d2d7953439cdd053be1375a0a20c,1999-09-19 00:00:00+00:00,18,24,Chagrin Falls,OH,2018-06-17 01:40:21.136000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,[],Straight Male,6,6846 days 01:40:21.136000,19,21,Prefer older,0,0,"(18.0, 21.0]",1305,112,606.4433681,8.856704981,8.199176449,5,0.196875,248,19.00383142,6,121.490364,188.006424,3.203426124,24.94646681,19.33618844,0.392541599,0.026367738,None,FALSE,None,FALSE,FALSE,FALSE
256,7d6aaf9e24bfa3a0579def2508062faf,1993-09-14 00:00:00+00:00,23,30,,,2020-03-24 20:50:50.539000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,7,9688 days 20:50:50.539000,27,26.5,Prefer younger,0,0,"(25.0, 30.0]",5,7,1.314085648,2.4,0.340157407,1,0,3,60,0,40.27441077,79.65656566,0.090909091,0.084175084,0.063973064,0.335813248,0.002257242,None,FALSE,None,FALSE,FALSE,FALSE
257,98c3b63ea8f1fff1e49225727ac2821b,2002-08-01 00:00:00+00:00,18,23,Paris,France,2021-01-09 04:21:07.375000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Robert schuman'}]",Straight Male,5,6736 days 04:21:07.375000,18,20.5,Prefer older,0,0,,8,6,3.705659722,2.375,0.617533275,2,0.00025463,4,50,0,303.5555556,464,1.555555556,2.333333333,0.777777778,0.395483497,0.005124451,None,TRUE,Robert schuman,FALSE,FALSE,FALSE
258,16191c83886a826e103eddc952ac0524,1999-02-06 00:00:00+00:00,18,22,Seattle,WA,2020-06-19 07:52:28.782000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,[],Straight Male,4,7804 days 07:52:28.782000,21,20,Prefer younger,0,0,"(18.0, 21.0]",375,87,40.99119213,2.565333333,0.436210123,1,0,133,35.46666667,120,120.4285714,154.729064,7.571428571,4.881773399,5.945812808,0.437671196,0.0628707,None,FALSE,None,FALSE,FALSE,FALSE
259,2f051007e7936f333b5a19bab9f9d5c4,1996-02-16 00:00:00+00:00,18,29,,,2015-07-18 21:12:32.920000+00:00,Has high school and/or college education,F,M,M,TRUE,FALSE,[],Has high school and/or college education,[],Straight Female,11,7092 days 21:12:32.920000,19,23.5,Prefer older,0,0,"(18.0, 21.0]",2083,823,1753.886759,7.563610178,18.58583725,2,0.000972222,570,27.3643783,334,75.65783664,138.0353201,5.668874172,16.63245033,18.15562914,0.354048945,0.074927786,None,FALSE,None,FALSE,FALSE,FALSE
260,83d673999e9f08505461f6c4e88050fe,1995-08-24 00:00:00+00:00,19,28,Örebro,Sweden,2017-10-30 12:09:55.163000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Systemvetare'}]",Has no high school or college education,"[{'displayed': True, 'name': 'Örebro University'}]",Straight Male,9,8103 days 12:09:55.163000,22,23.5,Prefer older,0,0,"(21.0, 25.0]",59,75,397.9620602,6.13559322,13.74223635,3,0.225196759,22,37.28813559,1,26.84701493,46.94029851,0.421641791,1.350746269,1.268656716,0.363843236,0.015705351,None,TRUE,Örebro University,FALSE,TRUE,Systemvetare
261,80a602688af90ec80817fb406fbd0a71,1996-10-16 00:00:00+00:00,18,24,New York,NY,2018-10-22 21:25:15.181000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,[],Straight Male,6,8041 days 21:25:15.181000,22,21,Prefer younger,0,0,"(21.0, 25.0]",355,419,90.01460648,13.88732394,1.488480406,2,0.006099537,107,30.14084507,41,165.8107256,201.7823344,4.744479495,15.55835962,13.68454259,0.451071426,0.028613827,None,FALSE,None,FALSE,FALSE,FALSE
262,9fd428e515ede3a5a3bb4dfd00b9f1ba,2003-01-11 00:00:00+00:00,18,18,,,2021-01-13 17:06:18.034000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,,Straight Male,0,6577 days 17:06:18.034000,18,18,Prefer older,0,0,,20,48,1.437465278,10,0.206564815,4,0.013923611,1,5,0,239.4428571,467.4857143,1.028571429,5.714285714,4.485714286,0.3387087,0.004295686,None,FALSE,None,FALSE,FALSE,FALSE
263,ad4141e0d850a19455400e44de33b523,1992-03-17 00:00:00+00:00,25,30,Bourne,United Kingdom,2018-12-31 00:50:10.127000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Technical Software Architect'}]",Has no high school or college education,,Straight Male,5,9785 days 00:50:10.127000,27,27.5,Prefer older,0,0,"(25.0, 30.0]",263,139,45.42413194,8.779467681,1.296819154,2,0.004409722,121,46.00760456,3,136.375,223.3688525,1.598360656,9.520491803,8.606557377,0.379089174,0.011720335,None,FALSE,None,FALSE,TRUE,Technical Software Architect
264,e2146b0a63a353caae5010bc349d6054,1983-08-17 00:00:00+00:00,26,34,,,2016-02-15 23:39:24.155000+00:00,Has high school and/or college education,M,F,F,TRUE,FALSE,[],Has high school and/or college education,"[{'displayed': True, 'id': '469411553149198', 'name': 'Chernihiv State Tehnological University', 'type': 'College'}]",Straight Male,8,11870 days 23:39:24.155000,33,30,Prefer younger,0,0,"(30.0, 35.0]",17,34,26.41135417,5.117647059,3.292487064,1,0,9,52.94117647,0,30.60902256,58.66595059,0.067669173,0.093447905,0.093447905,0.342862299,0.002210759,4.69412E+14,TRUE,Chernihiv State Tehnological University,FALSE,FALSE,FALSE
265,8bc1746aeee49cef184877aa18c344df,1994-11-02 00:00:00+00:00,21,29,Tampere,Suomi,2020-06-20 11:32:22.106000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'int_14102', 'name': 'Tampereen ammattikorkeakoulu'}]",Straight Male,8,9362 days 11:32:22.106000,26,25,Prefer younger,0,0,"(25.0, 30.0]",96,113,180.1396875,12.75,15.88786953,4,3.3553125,19,19.79166667,0,147.224537,266.4537037,0.486111111,5.847222222,4.587962963,0.355891421,0.003301835,None,TRUE,Tampereen ammattikorkeakoulu,FALSE,FALSE,FALSE
266,4dbc8b132172365fba91dfeb04cba415,1997-06-13 00:00:00+00:00,18,60,,,2020-04-08 19:17:46.448000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'int_14110', 'name': 'Tampereen yliopisto'}]",Straight Male,42,8335 days 19:17:46.448000,23,39,Prefer older,0,0,"(21.0, 25.0]",205,1559,59.04850694,21.71707317,3.228542401,3,0.041701389,53,25.85365854,13,187.6708185,294.9039146,5.423487544,15.84697509,16.34875445,0.388894829,0.028898939,None,TRUE,Tampereen yliopisto,FALSE,FALSE,FALSE
267,075a6a1290e9b25acab78014de8ca6d7,1995-03-30 00:00:00+00:00,19,31,,,2015-01-20 22:34:38.218000+00:00,Has high school and/or college education,M,M,M,TRUE,TRUE,[],Has high school and/or college education,"[{'displayed': True, 'name': 'Oberlin College'}]",Gay Male,12,7236 days 22:34:38.218000,20,25,Prefer older,0,0,"(18.0, 21.0]",240,67,39.9675463,5.354166667,1.481573785,1,0,82,34.16666667,53,28.94228275,41.9844358,1.42153048,1.357976654,1.564202335,0.408058956,0.049116046,None,TRUE,Oberlin College,FALSE,FALSE,FALSE
268,bbde064a643a1d3eaf42658ed22b3069,1999-05-06 00:00:00+00:00,22,27,,,2020-03-21 17:39:52.526000+00:00,Has no high school or college education,F,M,M,FALSE,FALSE,[],Has no high school or college education,[],Straight Female,5,7625 days 17:39:52.526000,21,24.5,Prefer older,0,1,"(18.0, 21.0]",183,81,49.46424769,4.224043716,0.897644012,1,0,54,29.50819672,40,162.4466667,318.3566667,2.603333333,2.636666667,3.53,0.337865101,0.016025773,None,FALSE,None,FALSE,FALSE,FALSE
269,fb28c968ca166e72d1519d1b2549c277,1994-03-10 00:00:00+00:00,21,55,Oslo,Norge,2015-03-06 17:10:48.372000+00:00,Has high school and/or college education,M,F,F,FALSE,TRUE,[],Has high school and/or college education,,Straight Male,34,7666 days 17:10:48.372000,21,38,Prefer older,0,0,"(18.0, 21.0]",622,240,793.7166204,6.943729904,9.906513245,2,0.017002315,214,34.40514469,19,26.43702771,11.34424853,1.278757347,3.488664987,2.785054576,0.699738874,0.048369936,None,FALSE,None,FALSE,FALSE,FALSE
270,3096f060eb13462bad9a6a8a5c95ce9a,1995-12-19 00:00:00+00:00,20,28,,,2020-11-18 21:11:19.168000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,"[{'companyDisplayed': True, 'titleDisplayed': False, 'title': False}]",Has no high school or college education,"[{'displayed': True, 'metadata_id': 'int_13004', 'name': 'The University of Hong Kong'}]",Straight Male,8,9101 days 21:11:19.168000,25,24,Prefer younger,0,0,"(21.0, 25.0]",86,105,7.911469907,9.255813953,0.668604651,4,0.073368056,26,30.23255814,0,291.8043478,536.6086957,1.347826087,11.98550725,7.420289855,0.352244994,0.004618938,None,TRUE,The University of Hong Kong,TRUE,FALSE,FALSE
271,102c3f7e715e2e638e4cd9161c9e2dae,1996-07-17 00:00:00+00:00,20,26,Victoria,BC,2019-07-06 02:40:38.256000+00:00,Has no high school or college education,F,F,F,FALSE,FALSE,[],Has no high school or college education,[],Gay Female,6,8389 days 02:40:38.256000,23,23,Prefer older,0,0,"(21.0, 25.0]",22,26,7.152615741,4.727272727,1.153109217,2,0.004016204,11,50,0,26.025,5.672222222,0.444444444,0.577777778,0.577777778,0.821049864,0.017077596,None,FALSE,None,FALSE,FALSE,FALSE
272,3fe4938e43c8373cf8415d3f6994b13d,1998-12-22 00:00:00+00:00,18,25,,,2017-10-05 19:40:42.598000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'name': 'University of Minnesota'}]",Straight Male,7,6862 days 19:40:42.598000,19,21.5,Prefer older,0,0,"(18.0, 21.0]",90,165,168.9431829,8.166666667,5.909794239,3,0.065185185,31,34.44444444,0,18.38213628,25.24769797,0.242173112,0.67587477,0.520257827,0.421320333,0.013174373,None,TRUE,University of Minnesota,FALSE,FALSE,FALSE
273,553652e94a222267bab6feb8413f9e91,2000-02-05 00:00:00+00:00,18,22,,,2019-10-13 02:30:54.521000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,[],Straight Male,4,7190 days 02:30:54.521000,20,20,Prefer older,0,0,"(18.0, 21.0]",117,99,282.1634375,5.085470085,4.901457542,3,0.781203704,29,24.78632479,2,30.81990521,28.81516588,1.578199052,2.853080569,3.023696682,0.516808392,0.051207135,None,FALSE,None,FALSE,FALSE,FALSE
274,f88e0b5491ab90397551ef262db73f57,1992-04-14 00:00:00+00:00,18,37,,,2013-12-27 11:07:05.515000+00:00,Has high school and/or college education,M,F,F,FALSE,TRUE,[],Has high school and/or college education,[],Straight Male,19,7927 days 11:07:05.515000,22,27.5,Prefer older,0,0,"(21.0, 25.0]",308,79,637.675625,3.623376623,7.23442047,1,0,147,47.72727273,12,13.55240175,17.04585153,1.102620087,1.598253275,2.076419214,0.442914229,0.081359755,None,FALSE,None,FALSE,FALSE,FALSE
275,6e4e15e49bacb7c95af50673553f171c,1988-02-12 00:00:00+00:00,28,45,,,2020-12-17 12:29:21.161000+00:00,Has no high school or college education,F,M,M,FALSE,FALSE,[],Has no high school or college education,,Straight Female,17,11997 days 12:29:21.161000,33,36.5,Prefer older,0,0,"(30.0, 35.0]",11,59,1.010543981,6.090909091,0.114791667,1,0,3,27.27272727,5,54.63333333,107.0666667,1.733333333,4.466666667,6.8,0.337868481,0.031726663,None,FALSE,None,FALSE,FALSE,FALSE
276,bfa41638f5de552bbe8a8d96b77eef1b,1982-08-19 00:00:00+00:00,26,46,Vaasa,Suomi,2014-06-24 09:42:29.269000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Vaasan ammattikorkeakoulu'}]",Straight Male,20,11632 days 09:42:29.269000,32,36,Prefer older,0,0,"(30.0, 35.0]",97,180,58.15960648,5.93814433,1.662339991,1,0,50,51.54639175,3,13.39418255,17.48457258,0.068791098,0.222053617,0.222053617,0.433766921,0.005135894,None,TRUE,Vaasan ammattikorkeakoulu,FALSE,FALSE,FALSE
